# Step   Chi   Zeta
# ----------------------------------------
         101   367435.84523834183        2113.9602062046883     
         102   367435.84523834183        2113.9602062046883     
         103   367435.84523834183        2113.9602062046883     
         104   367435.84523834183        2113.9602062046883     
         105   367435.84523834183        2113.9602062046883     
         106   367435.84523834183        2113.9602062046883     
         107   367435.84523834183        2113.9602062046883     
         108   274448.42616897699        1566.0064433352868     
         109   274448.42616897699        1566.0064433352868     
         110   98868.976512813460        439.14945305980791     
         111   98868.976512813460        439.14945305980791     
         112   98868.976512813460        439.14945305980791     
         113   98868.976512813460        439.14945305980791     
         114   98868.976512813460        439.14945305980791     
         115   59962.472918278305        202.34254982029148     
         116   59962.472918278305        202.34254982029148     
         117   59954.983889265888        202.29512761720082     
         118   13873.896660478458        13.062870167707118     
         119   28834.793697204397        67.166735443748735     
         120   17201.215266934782        0.0000000000000000     
         121   17201.216011992961        0.0000000000000000     
         122   17201.216011992961        0.0000000000000000     
         123   13778.251627319692        0.0000000000000000     
         124   18748.456840805968        0.0000000000000000     
         125   18748.456840805968        0.0000000000000000     
         126   18748.329381954976        0.0000000000000000     
         127   18748.592667750549        0.0000000000000000     
         128   6504.7816719660595        1.8611746477819272E-002
         129   11186.499781626417        1.1490717118370549E-002
         130   11186.499781626417        1.1490717118370549E-002
         131   11186.499781626417        1.1490717118370549E-002
         132   11182.428895933832        1.1455108853145947E-002
         133   11182.428895933832        1.1455108853145947E-002
         134   12340.672347648426        1.0126855267362969E-002
         135   9268.5017744460729        2.6963711931582602E-006
         136   9268.5017744460729        2.6963711931582602E-006
         137   9231.9651646791790        0.0000000000000000     
         138   9231.9651646791790        0.0000000000000000     
         139   6119.6132608254075        4.0813426518562564E-003
         140   6701.2506812518250       0.36704447549080815     
         141   6701.2506812518250       0.36704447549080815     
         142   6617.5964624763146       0.29617992198904136     
         143   6617.5964624763146       0.29617992198904136     
         144   8628.2682003018126       0.57678586156486600     
         145   8628.2682003018126       0.57678586156486600     
         146   8628.2682003018126       0.57678586156486600     
         147   8616.3589448241473       0.57391954906387621     
         148   8616.3589448241473       0.57391954906387621     
         149   10329.371086279172       0.71956384066857582     
         150   8565.5090724703496        7.9589734096854700E-002
         151   8565.5090724703496        7.9589734096854700E-002
         152   8569.2857171364103        7.9691328198158995E-002
         153   8285.2134722506598       0.44528167315974426     
         154   12834.684247273382       0.66293883126317943     
         155   12834.684247273382       0.66293883126317943     
         156   12834.893755360832       0.66294022230259930     
         157   12834.892696550509       0.66294021341635867     
         158   41203.807875230639        2.3006350530620376     
         159   22786.964326868310        1.3195177816663368     
         160   19453.314207441585       0.95815138383371623     
         161   19453.199463472061       0.95815043163841496     
         162   19453.360033475612       0.95815179570948950     
         163   23550.534822661612        1.1643157750813029     
         164   26110.821287733695        1.2781606466080866     
         165   47699.618750025787        156.25396112203407     
         166   47698.732531812755        156.25310208553014     
         167   47698.732531812755        156.25310208553014     
         168   76633.085805384704        310.97508819841471     
         169   76633.085805384704        310.97508819841471     
         170   76633.085805384704        310.97508819841471     
         171   76633.948286227314        310.97632981198319     
         172   76633.948286227314        310.97632981198319     
         173   76633.948286227314        310.97632981198319     
         174   206718.74075429098        1082.4001286652790     
         175   26106.499694264043        3.0213068414070849     
         176   26106.499694264043        3.0213068414070849     
         177   26106.499511422469        3.0213067822580348     
         178   26106.499511422469        3.0213067822580348     
         179   17665.271428737680        1.6502455488904704     
         180   17665.271428737680        1.6502455488904704     
         181   17665.271745659011        1.6502455761400814     
         182   17665.188156020409        1.6502346025458619     
         183   35642.429619521303        1.3759607188381071     
         184   23172.994929877994        2.3675093691901168     
         185   23172.994929877994        2.3675093691901168     
         186   23172.977173730305        2.3675063370713159     
         187   23172.069177325888        2.3673215215182735     
         188   19376.324193929657        1.6824173305795584     
         189   16535.239321953151       0.65187859967865269     
         190   11462.275919322121        11.759402808368563     
         191   11461.934024165674        11.758653486639627     
         192   11776.861011233947        12.663902484909375     
         193   14296.818301930438        23.557143107903677     
         194   22046.076435539646        60.413048415698768     
         195   22046.076435539646        60.413048415698768     
         196   21933.319129460320        59.812614344095081     
         197   21774.694387269723        58.959948919861681     
         198   14506.008844434897        26.273126277698829     
         199   14932.969265663423        28.270690979438129     
         200   14932.969265663423        28.270690979438129     
         201   14921.371349678799        28.220448298976194     
         202   16462.613066709433        35.742878874422921     
         203   25670.023650520288        79.061957784021331     
         204   13538.658370492323        4.1227777871877960     
         205   13538.658370492323        4.1227777871877960     
         206   10585.342220422111        1.1155935165205524     
         207   10561.040365769501        1.0953146777042737     
         208   10619.490206408756       0.84863684563113340     
         209   10619.490206408756       0.84863684563113340     
         210   10619.490206408756       0.84863684563113340     
         211   12114.963095558936        1.5166502838968239     
         212   10932.842546482518       0.93140804311667225     
         213   10932.842546482518       0.93140804311667225     
         214   10932.842546482518       0.93140804311667225     
         215   10932.842546482518       0.93140804311667225     
         216   10803.166363532555       0.89688164884604071     
         217   11706.765963906837        1.3652129590386990     
         218   11704.780697702879        1.3686060527041566     
         219   11704.780697702879        1.3686060527041566     
         220   11704.780697702879        1.3686060527041566     
         221   11242.390345643344        1.1405624950930380     
         222   11242.390345643344        1.1405624950930380     
         223   11148.791048728192        1.4042198582880594     
         224   10787.937541282075        4.1504859241870076     
         225   10787.937541282075        4.1504859241870076     
         226   11636.581646769791        5.1915228525769699     
         227   13152.355198500627        7.8064685997459993     
         228   13152.355198500627        7.8064685997459993     
         229   13152.355198500627        7.8064685997459993     
         230   13152.355198500627        7.8064685997459993     
         231   10666.796857895899        4.0543628751475875     
         232   10409.142017251475        3.6823961889670240     
         233   10262.628683171873        1.7859546489010940     
         234   10262.628683171873        1.7859546489010940     
         235   10089.941656607705        1.5815454595857370     
         236   10161.084740150969        1.6096045998740700     
         237   10078.690265956951        1.5761250491097865     
         238   10537.755763523041       0.79281031296152937     
         239   10243.549197778129       0.88049201839308833     
         240   10292.318502509610       0.91655093562993750     
         241   10289.522922054752       0.91624689547524207     
         242   10287.967534902857       0.91604371220535463     
         243   10287.967534902857       0.91604371220535463     
         244   10627.384061098734       0.76580493597832477     
         245   10627.384061098734       0.76580493597832477     
         246   10632.785398593394       0.76623754711257619     
         247   10627.291385486014       0.76574661847107051     
         248   10525.876488769651       0.90700997573909170     
         249   10187.311838198320        1.2957480990482824     
         250   10187.311838198320        1.2957480990482824     
         251   10187.009370070613        1.2957232207219738     
         252   10195.935056445482        1.2972292761861868     
         253   10179.915475781472        3.5348164191041800     
         254   10368.291565235255        1.5192288241143799     
         255   10368.291565235255        1.5192288241143799     
         256   10373.737132828097        1.5201349408173856     
         257   10589.355177716085        1.5999244414089804     
         258   10852.624470311548       0.92789141166498124     
         259   9327.5171684232573        2.6290119330879391     
         260   9327.5171684232573        2.6290119330879391     
         261   9304.9190480539492        2.6105623393964246     
         262   11385.559295219526        5.9747596753478724     
         263   11385.559295219526        5.9747596753478724     
         264   10546.911312030614        12.311027616622798     
         265   24590.738479720567        55.220164175513787     
         266   20877.345848832483        42.454320410245160     
         267   20877.345848832483        42.454320410245160     
         268   31261.793224262401        96.937282810396582     
         269   48666.402154496376        214.34722708603596     
         270   48666.402154496376        214.34722708603596     
         271   48666.402154496376        214.34722708603596     
         272   51297.159038611557        229.88605144142403     
         273   53363.282221258087        242.62817098711085     
         274   50747.352460279864        223.56936813555518     
         275   50747.352460279864        223.56936813555518     
         276   50747.352460279864        223.56936813555518     
         277   50747.352460279864        223.56936813555518     
         278   308869.88599145465        1793.6710593659118     
         279   435325.14316760062        2625.5719567207307     
         280   435325.14316760062        2625.5719567207307     
         281   487573.64384771849        2955.1446294323910     
         282   424201.27764663211        2555.4558256412574     
         283   73076.330045241164        382.34381842482412     
         284   81918.105850391512        454.88586943133748     
         285   81918.105850391512        454.88586943133748     
         286   81668.712997621973        453.31137900717079     
         287   81619.803691129346        453.00150041932221     
         288   81619.803691129346        453.00150041932221     
         289   80081.237209753483        439.82675348830389     
         290   80081.237209753483        439.82675348830389     
         291   80123.776858025245        440.08981970606806     
         292   80123.776858025245        440.08981970606806     
         293   154467.18214516359        915.92913985169685     
         294   150852.43271907413        888.16971937460437     
         295   150852.43271907413        888.16971937460437     
         296   150930.75682055802        888.66353433158872     
         297   150770.87066031140        887.65538396927423     
         298   310099.36860998149        1885.3197608994092     
         299   284218.45564566343        1702.0357107804398     
         300   284218.45564566343        1702.0357107804398     
         301   284218.45564566343        1702.0357107804398     
         302   284218.45564566343        1702.0357107804398     
         303   284218.45564566343        1702.0357107804398     
         304   215087.29150021286        1234.7016456882959     
         305   215087.29150021286        1234.7016456882959     
         306   215086.92892423319        1234.6995877363847     
         307   215086.92892423319        1234.6995877363847     
         308   139370.26784825881        773.22824507599580     
         309   69655.680988778273        316.67139664795286     
         310   69655.680988778273        316.67139664795286     
         311   69655.680988778273        316.67139664795286     
         312   69663.147461946995        316.70165655287542     
         313   125694.85424784925        647.02018725043376     
         314   187275.21302808053        1033.9390339289794     
         315   27712.745166491168        45.969490648947804     
         316   27712.745841252792        45.969496283710839     
         317   27712.680205146942        45.968950275987638     
         318   17534.450747806524        14.327539292936009     
         319   83477.787295335220        151.91817694472650     
         320   83477.787295335220        151.91817694472650     
         321   83477.796834540874        151.91822364363406     
         322   83477.784725856589        151.91816458099333     
         323   55851.045220130945        72.378941460357282     
         324   66818.819490052294        102.00235751244350     
         325   66818.819490052294        102.00235751244350     
         326   66818.817796623276        102.00234956565507     
         327   66820.572956013886        102.00958438859027     
         328   291939.41642263276        922.26127978594263     
         329   454739.52324002358        1592.6003271526192     
         330   454739.52324002358        1592.6003271526192     
         331   454739.52324002358        1592.6003271526192     
         332   454905.54491061764        1593.4115848899221     
         333   430060.94375382818        1489.0848654009903     
         334   557668.24496478704        2029.7674895346304     
         335   557668.24496478704        2029.7674895346304     
         336   559298.80761710310        2037.7599237416996     
         337   559298.80761710310        2037.7599237416996     
         338   194547.20549882404        541.08675571191668     
         339   89408.029297033208        171.07119837231272     
         340   89408.029297033208        171.07119837231272     
         341   89408.029297033208        171.07119837231272     
         342   89408.029297033208        171.07119837231272     
         343   89408.029297033208        171.07119837231272     
         344   89408.029297033208        171.07119837231272     
         345   89408.029297033208        171.07119837231272     
         346   89408.029297033208        171.07119837231272     
         347   89408.029297033208        171.07119837231272     
         348   89408.029297033208        171.07119837231272     
         349   257822.95974074202        785.11751166008924     
         350   30811.548817196101        2.8640213622050461     
         351   30811.548817196101        2.8640213622050461     
         352   30668.124397230182        2.7597084372230962     
         353   30668.124397230182        2.7597084372230962     
         354   25913.811230676896       0.22321660678675073     
         355   25913.811230676896       0.22321660678675073     
         356   25913.949225902019       0.22314946493334425     
         357   25912.179440679520       0.22404441612311815     
         358   25912.179440679520       0.22404441612311815     
         359   25912.179440679520       0.22404441612311815     
         360   25912.179440679520       0.22404441612311815     
         361   25912.179440679520       0.22404441612311815     
         362   25912.179440679520       0.22404441612311815     
         363   25912.179440679520       0.22404441612311815     
         364   26331.282413672321       0.82552906595330089     
         365   26331.282413672321       0.82552906595330089     
         366   26331.282413672321       0.82552906595330089     
         367   33110.334778804747        1.4173159696961564     
         368   21535.091231748152        2.4421837212416704     
         369   31281.092157180516       0.94572203006397537     
         370   848480.65126144048        3449.6797662874851     
         371   848480.65126144048        3449.6797662874851     
         372   848480.57254161104        3449.6793636928323     
         373   848480.57254161104        3449.6793636928323     
         374   848480.57254161104        3449.6793636928323     
         375   848145.22042151820        3574.8177159461616     
         376   848145.22042151820        3574.8177159461616     
         377   848145.20289683563        3574.8176243351477     
         378   848145.20289683563        3574.8176243351477     
         379   848145.20289683563        3574.8176243351477     
         380   499788.61446157168        1497.8838044038023     
         381   499788.61446157168        1497.8838044038023     
         382   499788.61446157168        1497.8838044038023     
         383   499788.61446157168        1497.8838044038023     
         384   499788.61446157168        1497.8838044038023     
         385   571935.60902048275        1846.4338511371143     
         386   571935.60902048275        1846.4338511371143     
         387   571935.60902048275        1846.4338511371143     
         388   571935.60902048275        1846.4338511371143     
         389   183741.56702146574        379.58628218334684     
         390   583177.64267981960        2896.8807462899531     
         391   583177.64267981960        2896.8807462899531     
         392   583177.64267981960        2896.8807462899531     
         393   583177.64267981960        2896.8807462899531     
         394   583177.64267981960        2896.8807462899531     
         395   42572.018243599705        3.7582980121244063     
         396   42572.018243599705        3.7582980121244063     
         397   42572.018243599705        3.7582980121244063     
         398   42572.018243599705        3.7582980121244063     
         399   42572.018243599705        3.7582980121244063     
         400   42572.018243599705        3.7582980121244063     
         401   42572.018243599705        3.7582980121244063     
         402   42583.090899422605        3.7662097416570322     
         403   42583.090899422605        3.7662097416570322     
         404   211105.66003672569        370.82279145105178     
         405   835195.81012853631        3400.6396183036368     
         406   835195.81012853631        3400.6396183036368     
         407   834482.42501879705        3397.0127447586065     
         408   834482.42501879705        3397.0127447586065     
         409   834482.42501879705        3397.0127447586065     
         410   450042.28367514658        1313.1765340934758     
         411   450030.58147430245        1313.1273782646272     
         412   450025.26264654734        1313.1050365104907     
         413   450025.26264654734        1313.1050365104907     
         414   450025.26264654734        1313.1050365104907     
         415   235784.06972184824        454.28678562917298     
         416   235784.06972184824        454.28678562917298     
         417   235784.06972184824        454.28678562917298     
         418   235784.06972184824        454.28678562917298     
         419   235784.06972184824        454.28678562917298     
         420   235784.06972184824        454.28678562917298     
         421   235784.06969145400        454.28678580671613     
         422   235784.06969145400        454.28678580671613     
         423   235784.06969145400        454.28678580671613     
         424   235784.06969145400        454.28678580671613     
         425   28752.299628762183       0.54953182755029750     
         426   28752.299628762183       0.54953182755029750     
         427   28752.299576967118       0.54953182452095128     
         428   28752.299576967118       0.54953182452095128     
         429   28752.299576967118       0.54953182452095128     
         430   169573.60547623053        240.67963028682229     
         431   169573.60547623053        240.67963028682229     
         432   169573.60547623053        240.67963028682229     
         433   33353.333864413493       0.64501112016006112     
         434   33353.333864413493       0.64501112016006112     
         435   132492.22767814915        437.55475960424815     
         436   132492.22767814915        437.55475960424815     
         437   132500.37722460786        437.59454516024016     
         438   1133219.8294100347        5001.8735664138094     
         439   1133219.8294100347        5001.8735664138094     
         440   38964.387735346500        1.4854859170817505     
         441   38964.369251068994        1.4854846654697522     
         442   38964.368110721574        1.4854845888914157     
         443   27040.696692957790       0.49069491463810888     
         444   27040.696692957790       0.49069491463810888     
         445   468563.22853432526        1667.5069129090821     
         446   468563.22853432526        1667.5069129090821     
         447   469729.76631481777        1673.0454711735078     
         448   469729.76631481777        1673.0454711735078     
         449   469729.76631481777        1673.0454711735078     
         450   390129.58992716111        1493.8514148988861     
         451   390129.58992716111        1493.8514148988861     
         452   390129.58992716111        1493.8514148988861     
         453   390129.58992716111        1493.8514148988861     
         454   390129.58992716111        1493.8514148988861     
         455   371324.14155395981        1275.0432758717393     
         456   371324.14155395981        1275.0432758717393     
         457   371324.14155395981        1275.0432758717393     
         458   750118.78811720992        2912.7224928749874     
         459   750118.78811720992        2912.7224928749874     
         460   716913.72069932031        2670.0517841504579     
         461   725747.58371608588        2712.9318460162135     
         462   716102.72040535731        2666.1214253797339     
         463   608565.43583403295        2202.9681673349710     
         464   608565.43583403295        2202.9681673349710     
         465   277370.45412791031        608.73468969873420     
         466   277370.45412791031        608.73468969873420     
         467   277370.45412791031        608.73468969873420     
         468   277370.45412791031        608.73468969873420     
         469   277370.45412791031        608.73468969873420     
         470   767380.87695326237        2885.3507290395210     
         471   767380.87695326237        2885.3507290395210     
         472   678510.89613234566        2868.6095221215028     
         473   678510.89613234566        2868.6095221215028     
         474   678510.89613234566        2868.6095221215028     
         475   736740.95051464927        3771.6274625078058     
         476   747117.03427209577        3770.6541889496784     
         477   735976.96034478722        3767.5940814996593     
         478   61252.934474996931        396.85681950629748     
         479   61252.934474996931        396.85681950629748     
         480   73196.374475089935        158.19267930826828     
         481   73196.356009891198        158.19260102805694     
         482   73196.356009891198        158.19260102805694     
         483   73196.356009891198        158.19260102805694     
         484   52564.660228087509        89.027038770196143     
         485   85143.613063812430        178.83550591109525     
         486   85143.613063812430        178.83550591109525     
         487   85161.451461878358        178.91062146105580     
         488   85161.451461878358        178.91062146105580     
         489   85161.451461878358        178.91062146105580     
         490   24949.849737857294       0.39138396567647810     
         491   24949.849737857294       0.39138396567647810     
         492   24949.849737857294       0.39138396567647810     
         493   24099.442248784260       0.15259817499270426     
         494   24099.442248784260       0.15259817499270426     
         495   394011.48298812116        1332.6684851184641     
         496   394011.48298812116        1332.6684851184641     
         497   394011.48298812116        1332.6684851184641     
         498   602893.15769829333        2217.3145191391441     
         499   602893.15769829333        2217.3145191391441     
         500   8497.7336580101201       0.31099509276939974     
         501   8498.3646125694959       0.31103252441031187     
         502   8498.3646125694959       0.31103252441031187     
         503   8884.1834170797501       0.35808207562886968     
         504   8884.1834170797501       0.35808207562886968     
         505   10819.953273073406        2.2655493410565430     
         506   10819.983684704970        2.2655525469309952     
         507   10819.983684704970        2.2655525469309952     
         508   10819.983684704970        2.2655525469309952     
         509   10819.983684704970        2.2655525469309952     
         510   13826.661664353354        6.9312375613965642     
         511   13826.661664353354        6.9312375613965642     
         512   13825.127157592671        6.9309295045295869     
         513   17801.914484025674        19.580649655902860     
         514   17801.914484025674        19.580649655902860     
         515   17523.222541958708        18.873552885740892     
         516   17523.222541958708        18.873552885740892     
         517   17523.222541958708        18.873552885740892     
         518   17523.222541958708        18.873552885740892     
         519   17523.222541958708        18.873552885740892     
         520   20494.964500234986        26.607195153745586     
         521   20495.070044457178        26.607223321928103     
         522   20495.070044457178        26.607223321928103     
         523   15672.347555600500        10.962336251990148     
         524   15672.347555600500        10.962336251990148     
         525   15258.453937496512        10.136756814410152     
         526   15258.453937496512        10.136756814410152     
         527   15258.453937496512        10.136756814410152     
         528   15258.453937496512        10.136756814410152     
         529   15258.453937496512        10.136756814410152     
         530   15258.453937496512        10.136756814410152     
         531   15258.453937496512        10.136756814410152     
         532   15258.453937496512        10.136756814410152     
         533   24963.323882810691        44.920784627317104     
         534   24963.323882810691        44.920784627317104     
         535   24933.840613648772        44.828467433914099     
         536   24933.840613648772        44.828467433914099     
         537   24933.840613648772        44.828467433914099     
         538   24933.840613648772        44.828467433914099     
         539   24933.840613648772        44.828467433914099     
         540   13053.043293264396        10.490495685436059     
         541   13052.889453300788        10.490455854234511     
         542   15591.485304550655        15.736679452438878     
         543   15591.485304550655        15.736679452438878     
         544   15591.485304550655        15.736679452438878     
         545   29765.646824286890        56.962282225438258     
         546   29862.443680636530        57.207474610551671     
         547   29862.443680636530        57.207474610551671     
         548   23145.664574370177        30.006420459153347     
         549   23145.664574370177        30.006420459153347     
         550   23145.664574370177        30.006420459153347     
         551   23145.664574370177        30.006420459153347     
         552   23145.664574370177        30.006420459153347     
         553   24410.968376647950        34.831988859065568     
         554   24410.968376647950        34.831988859065568     
         555   24410.968376647950        34.831988859065568     
         556   24410.968376647950        34.831988859065568     
         557   24410.968376647950        34.831988859065568     
         558   24410.968376647950        34.831988859065568     
         559   24410.968376647950        34.831988859065568     
         560   21054.297601122074        26.033420253333286     
         561   21054.297601122074        26.033420253333286     
         562   17096.338831586028        17.967949691657683     
         563   17508.982233443807        19.477780133204561     
         564   17508.982233443807        19.477780133204561     
         565   17508.982233443807        19.477780133204561     
         566   17508.982233443807        19.477780133204561     
         567   17508.982233443807        19.477780133204561     
         568   17508.982233443807        19.477780133204561     
         569   17508.982233443807        19.477780133204561     
         570   18483.713887204874        22.024923234005598     
         571   18485.706060479621        22.026281612583610     
         572   18485.706060479621        22.026281612583610     
         573   18485.706060479621        22.026281612583610     
         574   18485.706060479621        22.026281612583610     
         575   15237.288806460467        13.772529433581520     
         576   15237.288806460467        13.772529433581520     
         577   15213.581630949597        13.757413326055765     
         578   17868.991495674964        24.314065406078818     
         579   17868.991495674964        24.314065406078818     
         580   25162.675752984018        46.915730162511160     
         581   25162.675752984018        46.915730162511160     
         582   25162.675752984018        46.915730162511160     
         583   25162.675752984018        46.915730162511160     
         584   25162.675752984018        46.915730162511160     
         585   25162.675752984018        46.915730162511160     
         586   25162.675752984018        46.915730162511160     
         587   25167.304654497690        46.918662627362892     
         588   16585.371920887272        14.483722231275639     
         589   16585.371920887272        14.483722231275639     
         590   10637.649830712275        2.8687273244587406     
         591   10637.649830712275        2.8687273244587406     
         592   10637.649830712275        2.8687273244587406     
         593   10528.711995113325        1.8086397580965126     
         594   10528.711995113325        1.8086397580965126     
         595   9348.0333346421849       0.64159625768093365     
         596   9348.0679197174650       0.64159949523833670     
         597   9348.0679197174650       0.64159949523833670     
         598   9348.0679197174650       0.64159949523833670     
         599   9348.0679197174650       0.64159949523833670     
         600   10584.800341305314        1.8741034482249872     
         601   10584.800341305314        1.8741034482249872     
         602   10584.800341305314        1.8741034482249872     
         603   10711.464092370048        2.9140551061292066     
         604   10711.464092370048        2.9140551061292066     
         605   13510.961801381674        7.8083409318880452     
         606   13511.418088006476        7.8084675602656528     
         607   13511.418088006476        7.8084675602656528     
         608   13511.418088006476        7.8084675602656528     
         609   13511.418088006476        7.8084675602656528     
         610   18097.865869953141        17.763555075721435     
         611   18100.317742967771        17.764391288540100     
         612   18100.317742967771        17.764391288540100     
         613   18100.317742967771        17.764391288540100     
         614   18100.317742967771        17.764391288540100     
         615   12400.528610672518        5.7078109009956322     
         616   12400.528610672518        5.7078109009956322     
         617   12400.528610672518        5.7078109009956322     
         618   12400.528610672518        5.7078109009956322     
         619   12400.528610672518        5.7078109009956322     
         620   10604.241346682267        2.7550743083639739     
         621   10604.241346682267        2.7550743083639739     
         622   10604.417846830196        2.7551174526233320     
         623   10549.461215643440        2.2841544773000244     
         624   10549.461215643440        2.2841544773000244     
         625   9614.0617039168592        1.1707277617742637     
         626   9614.0617039168592        1.1707277617742637     
         627   9671.5170769074739        1.1879811681246535     
         628   9671.5170769074739        1.1879811681246535     
         629   9671.5170769074739        1.1879811681246535     
         630   14412.281361910083        8.6222521216512575     
         631   14412.281361910083        8.6222521216512575     
         632   26565.446782954186        33.027181444289909     
         633   26565.446782954186        33.027181444289909     
         634   26565.446782954186        33.027181444289909     
         635   30265.933247011613        42.069400531617440     
         636   30265.933247011613        42.069400531617440     
         637   30265.933247011613        42.069400531617440     
         638   30265.933247011613        42.069400531617440     
         639   30265.933247011613        42.069400531617440     
         640   30265.933247011613        42.069400531617440     
         641   30265.933247011613        42.069400531617440     
         642   20879.801105988830        19.193784265821726     
         643   23749.379177289829        28.873301948575119     
         644   23749.379177289829        28.873301948575119     
         645   14752.264602568328        8.9870200942779466     
         646   14510.097844753585        8.6668429042801947     
         647   14510.097844753585        8.6668429042801947     
         648   14510.097844753585        8.6668429042801947     
         649   14510.097844753585        8.6668429042801947     
         650   9849.8656057049775        1.3266313450599183     
         651   9849.8656057049775        1.3266313450599183     
         652   8618.5585790542227       0.46419077875053449     
         653   8618.5585790542227       0.46419077875053449     
         654   8618.5585790542227       0.46419077875053449     
         655   8557.5144013487788       0.41894885983908431     
         656   8277.2451483099248       0.32304012099467072     
         657   8277.2451483099248       0.32304012099467072     
         658   7797.9887182640368       0.34057186791274835     
         659   7797.9887182640368       0.34057186791274835     
         660   6488.7598510119424       0.41813360120116205     
         661   6388.3266264757131       0.41453748937154844     
         662   6388.3266264757131       0.41453748937154844     
         663   6151.2126285912427       0.38940305865757791     
         664   6151.2126285912427       0.38940305865757791     
         665   5719.6450036547540       0.26048088423380972     
         666   5719.6450036547540       0.26048088423380972     
         667   5719.6450036547540       0.26048088423380972     
         668   5719.6450036547540       0.26048088423380972     
