# Step   Chi   Zeta
# ----------------------------------------
          46   12662.015088904171       0.35784190463067234     
          47   12662.015088904171       0.35784190463067234     
          48   12662.015088904171       0.35784190463067234     
          49   12662.015088904171       0.35784190463067234     
          50   12662.015088904171       0.35784190463067234     
          51   12662.015088904171       0.35784190463067234     
          52   12662.015088904171       0.35784190463067234     
          53   12662.015088904171       0.35784190463067234     
          54   12662.015088904171       0.35784190463067234     
          55   12662.015084532441       0.35784190463067234     
          56   12662.015084532441       0.35784190463067234     
          57   12662.015084532441       0.35784190463067234     
          58   12662.015081237050       0.35784190463067234     
          59   12662.015081237050       0.35784190463067234     
          60   12662.015081237050       0.35784190463067234     
          61   12662.015081237050       0.35784190463067234     
          62   12662.015081237050       0.35784190463067234     
          63   12662.015081237050       0.35784190463067234     
          64   12662.015081237050       0.35784190463067234     
          65   12662.015081237050       0.35784190463067234     
          66   12662.015081237050       0.35784190463067234     
          67   12662.015081237050       0.35784190463067234     
          68   12662.015081437559       0.35784190463067234     
          69   12662.015081437559       0.35784190463067234     
          70   12662.015081437559       0.35784190463067234     
          71   12662.015081437559       0.35784190463067234     
          72   23259.053814510808        1.4047857349012869     
          73   23259.053814510808        1.4047857349012869     
          74   23259.053814510808        1.4047857349012869     
          75   23259.053814510808        1.4047857349012869     
          76   23259.053814510808        1.4047857349012869     
          77   23259.053814510808        1.4047857349012869     
          78   23259.053814510808        1.4047857349012869     
          79   23259.053814510808        1.4047857349012869     
          80   23259.053814510808        1.4047857349012869     
          81   23259.053814510808        1.4047857349012869     
          82   23259.053814510808        1.4047857349012869     
          83   23259.053814510808        1.4047857349012869     
          84   23259.053814510808        1.4047857349012869     
          85   23259.053814510808        1.4047857349012869     
          86   23259.053814510808        1.4047857349012869     
          87   23259.053814510808        1.4047857349012869     
          88   23259.053814510808        1.4047857349012869     
          89   23259.053814510808        1.4047857349012869     
          90   23259.053814510808        1.4047857349012869     
          91   23259.053814612169        1.4047857349012869     
          92   23259.053814612169        1.4047857349012869     
          93   23259.053814612169        1.4047857349012869     
          94   23259.053814612169        1.4047857349012869     
          95   23259.053814612169        1.4047857349012869     
          96   23259.053814612169        1.4047857349012869     
          97   23259.053814612169        1.4047857349012869     
          98   23259.053814612169        1.4047857349012869     
          99   23259.053814612169        1.4047857349012869     
         100   23259.053814612169        1.4047857349012869     
         101   23259.053814612169        1.4047857349012869     
         102   23259.053814612169        1.4047857349012869     
         103   23259.053814612169        1.4047857349012869     
         104   23259.053814612169        1.4047857349012869     
         105   23259.053814612169        1.4047857349012869     
         106   23259.053808908691        1.4047857349012869     
         107   23259.053798228528        1.4047857305230782     
         108   23259.053798228528        1.4047857305230782     
         109   23259.053798228528        1.4047857305230782     
         110   23259.053798228528        1.4047857305230782     
         111   23259.053798228528        1.4047857305230782     
         112   23259.053798228528        1.4047857305230782     
         113   23259.053798228528        1.4047857305230782     
         114   23259.053798228528        1.4047857305230782     
         115   23259.053798228528        1.4047857305230782     
         116   23259.053791159462        1.4047857305230782     
         117   23259.053791159462        1.4047857305230782     
         118   23259.053791159462        1.4047857305230782     
         119   23259.053791159462        1.4047857305230782     
         120   23259.053791159462        1.4047857305230782     
         121   23259.053791159462        1.4047857305230782     
         122   23259.053791159462        1.4047857305230782     
         123   23259.053791159462        1.4047857305230782     
         124   23259.053791159462        1.4047857305230782     
         125   23259.053791159462        1.4047857305230782     
         126   23259.053791159462        1.4047857305230782     
         127   23259.053791159462        1.4047857305230782     
         128   23259.053791159462        1.4047857305230782     
         129   23259.053788836292        1.4047857305230782     
         130   23259.053788836292        1.4047857305230782     
         131   23259.053788836292        1.4047857305230782     
         132   23259.053788836292        1.4047857305230782     
         133   23259.053788836292        1.4047857305230782     
         134   23259.053788836292        1.4047857305230782     
         135   23259.053788836292        1.4047857305230782     
         136   23259.053788836292        1.4047857305230782     
         137   23259.053788836292        1.4047857305230782     
         138   23259.053788836292        1.4047857305230782     
         139   23259.053788836292        1.4047857305230782     
         140   23259.053788836292        1.4047857305230782     
         141   23259.053797236822        1.4047857305230782     
         142   23259.053797236822        1.4047857305230782     
         143   23259.053800371599        1.4047857310537724     
         144   23259.053800371599        1.4047857310537724     
         145   23259.053800371599        1.4047857310537724     
         146   23259.053800371599        1.4047857310537724     
         147   23259.053800371599        1.4047857310537724     
         148   23259.053800371599        1.4047857310537724     
         149   23259.053800371599        1.4047857310537724     
         150   23259.053800371599        1.4047857310537724     
         151   23259.053800371599        1.4047857310537724     
         152   23259.053800371599        1.4047857310537724     
         153   23259.053804648509        1.4047857310537724     
         154   23259.053804648509        1.4047857310537724     
         155   23259.053809287259        550833.62821117486     
         156   23259.053809287259        550833.62821117486     
         157   23259.053809287259        550833.62821117486     
         158   23259.053809287259        550833.62821117486     
         159   23259.053809287259        550833.62821117486     
         160   23259.053809287259        550833.62821117486     
         161   23259.053809287259        550833.62821117486     
         162   23259.053809287259        550833.62821117486     
         163   23259.053809287259        550833.62821117486     
         164   23259.053809287259        550833.62821117486     
         165   23259.053812659578        1280188.7094554759     
         166   23259.053812659578        1280188.7094554759     
         167   23259.053797541015        1.4047857314517924     
         168   23259.053797541015        1.4047857314517924     
         169   23259.053797541015        1.4047857314517924     
         170   23259.053797541015        1.4047857314517924     
         171   23259.053797541015        1.4047857314517924     
         172   23259.053797541015        1.4047857314517924     
         173   23259.053797541015        1.4047857314517924     
         174   23259.053797541015        1.4047857314517924     
         175   23259.053797541015        1.4047857314517924     
         176   23259.053797541015        1.4047857314517924     
         177   23259.053798115056        1.4047857314517924     
         178   23259.053801317161        1.4047857314517924     
         179   23259.053794602652        1.4047857310537724     
         180   22726.472251911797        1.2996946547162258     
         181   22726.472251911797        1.2996946547162258     
         182   22726.472251911797        1.2996946547162258     
         183   22726.472251911797        1.2996946547162258     
         184   22726.472251911797        1.2996946547162258     
         185   22726.472251911797        1.2996946547162258     
         186   22726.472251911797        1.2996946547162258     
         187   22726.472251911797        1.2996946547162258     
         188   22726.472252033429        1.2996946547162258     
         189   22726.472256687506        1.2996946547162258     
         190   22726.472254635370        1.2996946547162258     
         191   22726.472254635370        1.2996946547162258     
         192   22726.472254635370        1.2996946547162258     
         193   22726.472254635370        1.2996946547162258     
         194   22726.472254635370        1.2996946547162258     
         195   22726.472254635370        1.2996946547162258     
         196   22726.472254635370        1.2996946547162258     
         197   22726.472254635370        1.2996946547162258     
         198   22726.472254635370        1.2996946547162258     
         199   22726.472254635370        1.2996946547162258     
         200   22726.472254635370        1.2996946547162258     
         201   22726.472255525743        1.2996946547162258     
         202   22726.472255525743        1.2996946547162258     
         203   22726.472255525743        1.2996946547162258     
         204   22726.472255525743        1.2996946547162258     
         205   22726.472255525743        1.2996946547162258     
         206   22726.472255525743        1.2996946547162258     
         207   22726.472255525743        1.2996946547162258     
         208   22726.472255525743        1.2996946547162258     
         209   22726.472255525743        1.2996946547162258     
         210   22726.472255525743        1.2996946547162258     
         211   22726.472255627104        1.2996946547162258     
         212   22726.472255627104        1.2996946547162258     
         213   22726.472255040553        1.2996946547162258     
         214   22726.472255040553        1.2996946547162258     
         215   22726.472255040553        1.2996946547162258     
         216   22382.964435856757        1.2367708775518129     
         217   22382.964435856757        1.2367708775518129     
         218   22382.964435856757        1.2367708775518129     
         219   22382.964435856757        1.2367708775518129     
         220   22382.964435856757        1.2367708775518129     
         221   22382.964435856757        1.2367708775518129     
         222   22382.964435856757        1.2367708775518129     
         223   22382.964435856757        1.2367708775518129     
         224   22382.964435856757        1.2367708775518129     
         225   22382.964439964780        1.2367708775518129     
         226   22382.964439964780        1.2367708775518129     
         227   22382.964434065179        1.2367708787655443     
         228   22725.857925763616        1.2995786354463714     
         229   22725.857925763616        1.2995786354463714     
         230   22725.857925763616        1.2995786354463714     
         231   22725.857925763616        1.2995786354463714     
         232   22725.857925763616        1.2995786354463714     
         233   22725.857925763616        1.2995786354463714     
         234   22725.857925763616        1.2995786354463714     
         235   22725.857925763616        1.2995786354463714     
         236   22725.857930538692        1.2995786354463714     
         237   22725.857930538692        1.2995786354463714     
         238   22725.857934647007        1.2995786354463714     
         239   22725.857934647007        1.2995786354463714     
         240   22578.321177521168        1.2720713865546334     
         241   22578.321177521168        1.2720713865546334     
         242   22578.321177521168        1.2720713865546334     
         243   22578.321177521168        1.2720713865546334     
         244   22578.321177521168        1.2720713865546334     
         245   22578.321177521168        1.2720713865546334     
         246   22578.321177521168        1.2720713865546334     
         247   22578.321177744161        1.2720713865546334     
         248   22578.321177642800        1.2720713865546334     
         249   22578.321176527817        1.2720713865546334     
         250   22578.321178117090        1.2720713865546334     
         251   22578.321178117090        1.2720713865546334     
         252   22510.949909557399        1.2597497237976227     
         253   22510.949909557399        1.2597497237976227     
         254   22510.949909557399        1.2597497237976227     
         255   22510.949909557399        1.2597497237976227     
         256   22510.949909557399        1.2597497237976227     
         257   22510.949909557399        1.2597497237976227     
         258   22510.949909557399        1.2597497237976227     
         259   22510.949909557399        1.2597497237976227     
         260   22510.949909557399        1.2597497237976227     
         261   22510.949903569344        1.2597497237976227     
         262   22510.949903569344        1.2597497237976227     
         263   22510.949898077190        1.2597497234835271     
         264   22962.927033644162        1.3452449292233597     
         265   22962.927033644162        1.3452449292233597     
         266   22962.927033644162        1.3452449292233597     
         267   22962.927033644162        1.3452449292233597     
         268   22962.927033644162        1.3452449292233597     
         269   22962.927033644162        1.3452449292233597     
         270   22962.927033644162        1.3452449292233597     
         271   22962.927033765794        1.3452449292233597     
         272   22962.927033765794        1.3452449292233597     
         273   22962.927032543645        1.3452449292233597     
         274   22962.927032543645        1.3452449292233597     
         275   22962.927024133256        1.3452449276329239     
         276   23057.675658818534        1.3639942953571247     
         277   23057.675658818534        1.3639942953571247     
         278   23057.675658818534        1.3639942953571247     
         279   23057.675658818534        1.3639942953571247     
         280   23057.675658818534        1.3639942953571247     
         281   23057.675658818534        1.3639942953571247     
         282   23057.675658818534        1.3639942953571247     
         283   23057.675658615812        1.3639942953571247     
         284   23057.675652729140        1.3639942953571247     
         285   23057.675647025852        1.3639942953571247     
         286   23057.675651800200        1.3639942953571247     
         287   23057.675651800200        1.3639942953571247     
         288   22811.332846865946        1.3158372293774672     
         289   22811.332846865946        1.3158372293774672     
         290   22811.332846865946        1.3158372293774672     
         291   22811.332846865946        1.3158372293774672     
         292   22811.332846865946        1.3158372293774672     
         293   22811.332846865946        1.3158372293774672     
         294   22811.332846865946        1.3158372293774672     
         295   22811.332846865946        1.3158372293774672     
         296   22811.332846865946        1.3158372293774672     
         297   22811.332846865946        1.3158372293774672     
         298   22811.332846865946        1.3158372293774672     
         299   22811.332832494663        1.3158372313356366     
         300   22941.177407787851        1.3409810012860255     
         301   22941.177407787851        1.3409810012860255     
         302   22941.177407787851        1.3409810012860255     
         303   22941.177407787851        1.3409810012860255     
         304   22941.177407787851        1.3409810012860255     
         305   22941.177407787851        1.3409810012860255     
         306   22941.177407787851        1.3409810012860255     
         307   22941.177407666219        1.3409810012860255     
         308   22941.177407666219        1.3409810012860255     
         309   22941.177407666219        1.3409810012860255     
         310   22941.177407666219        1.3409810012860255     
         311   22941.177423149697        1.3409810075080166     
         312   22830.622235773280        1.3195386656631953     
         313   22830.622235773280        1.3195386656631953     
         314   22830.622235773280        1.3195386656631953     
         315   22830.622235773280        1.3195386656631953     
         316   22830.622235773280        1.3195386656631953     
         317   22830.622235773280        1.3195386656631953     
         318   22830.622235773280        1.3195386656631953     
         319   22830.622235773280        1.3195386656631953     
         320   22830.622236991239        1.3195386656631953     
         321   22830.622238127962        1.3195386656631953     
         322   22830.622238127962        1.3195386656631953     
         323   22830.622238127962        1.3195386656631953     
         324   23120.258825803878        1.3765339495717244     
         325   23120.258825803878        1.3765339495717244     
         326   23120.258825803878        1.3765339495717244     
         327   23120.258825803878        1.3765339495717244     
         328   23120.258825803878        1.3765339495717244     
         329   23120.258825803878        1.3765339495717244     
         330   23120.258825803878        1.3765339495717244     
         331   23120.258825803878        1.3765339495717244     
         332   23120.258825803878        1.3765339495717244     
         333   23120.258825803878        1.3765339495717244     
         334   23120.258825803878        1.3765339495717244     
         335   23120.258825803878        1.3765339495717244     
         336   22754.630677595502        1.3050254790424856     
         337   22754.630677595502        1.3050254790424856     
         338   22754.630677595502        1.3050254790424856     
         339   22754.630677595502        1.3050254790424856     
         340   22754.630677595502        1.3050254790424856     
         341   22754.630677595502        1.3050254790424856     
         342   22754.630677595502        1.3050254790424856     
         343   22754.630677473866        1.3050254790424856     
         344   22754.630671884315        1.3050254790424856     
         345   22754.630671884315        1.3050254790424856     
         346   22754.630674175954        1.3050254790424856     
         347   22754.630674175954        1.3050254790424856     
         348   22197.935005482585        1.2046193389004507     
         349   22197.935005482585        1.2046193389004507     
         350   22197.935005482585        1.2046193389004507     
         351   22197.935005482585        1.2046193389004507     
         352   22197.935005482585        1.2046193389004507     
         353   22197.935005482585        1.2046193389004507     
         354   22197.935005482585        1.2046193389004507     
         355   22197.935005482585        1.2046193389004507     
         356   22197.935005482585        1.2046193389004507     
         357   22197.935005482585        1.2046193389004507     
         358   22197.935021988473        1.2046193389004507     
         359   22197.935029000320        1.2046193400983012     
         360   20920.885972435641        1.1981261650881587     
         361   20920.885972435641        1.1981261650881587     
         362   20920.885972435641        1.1981261650881587     
         363   20920.885972435641        1.1981261650881587     
         364   20920.885972435641        1.1981261650881587     
         365   20920.885972435641        1.1981261650881587     
         366   20920.885972435641        1.1981261650881587     
         367   20920.885972435641        1.1981261650881587     
         368   20920.885972435641        1.1981261650881587     
         369   20920.885972435641        1.1981261650881587     
         370   20920.885972435641        1.1981261650881587     
         371   254365.26542182357        1.1981261684576250     
         372   22538.097384392346        1.2646964269847292     
         373   22538.097384392346        1.2646964269847292     
         374   22538.097384392346        1.2646964269847292     
         375   22538.097384392346        1.2646964269847292     
         376   22538.097384392346        1.2646964269847292     
         377   22538.097384392346        1.2646964269847292     
         378   22538.097384392346        1.2646964269847292     
         379   22538.097384392346        1.2646964269847292     
         380   22538.097384392346        1.2646964269847292     
         381   22538.097384392346        1.2646964269847292     
         382   22538.097394349359        1.2646964269847292     
         383   22538.097394349359        1.2646964269847292     
         384   22688.530432503172        1.2925521205913271     
         385   22688.530432503172        1.2925521205913271     
         386   22688.530432503172        1.2925521205913271     
         387   22688.530432503172        1.2925521205913271     
         388   22688.530432503172        1.2925521205913271     
         389   22688.530432503172        1.2925521205913271     
         390   22688.530432503172        1.2925521205913271     
         391   22688.530432503172        1.2925521205913271     
         392   22688.530432503172        1.2925521205913271     
         393   22688.530430821891        1.2925521205913271     
         394   22688.530430821891        1.2925521205913271     
         395   22688.530434642005        1.2925521191914295     
         396   23186.127668369358        1.3898655512866247     
         397   23186.127668369358        1.3898655512866247     
         398   23186.127668369358        1.3898655512866247     
         399   23186.127668369358        1.3898655512866247     
         400   23186.127668369358        1.3898655512866247     
         401   23186.127668369358        1.3898655512866247     
         402   23186.127668369358        1.3898655512866247     
         403   23186.127668369358        1.3898655512866247     
         404   23186.127664162002        1.3898655512866247     
         405   23186.127664162002        1.3898655512866247     
         406   23186.127654899847        1.3898655512866247     
         407   23186.127648313915        1.3898655541898828     
         408   22747.836077596214        1.3037368280751722     
         409   22747.836077596214        1.3037368280751722     
         410   22747.836077596214        1.3037368280751722     
         411   22747.836077596214        1.3037368280751722     
         412   22747.836077596214        1.3037368280751722     
         413   22747.836077596214        1.3037368280751722     
         414   22747.836077596214        1.3037368280751722     
         415   22747.836077352946        1.3037368280751722     
         416   22747.836077798936        1.3037368280751722     
         417   22747.836077151471        1.3037368280751722     
         418   22747.836087449596        1.3037368280751722     
         419   22747.836087449596        1.3037368280751722     
         420   23275.714651337254        1.4082181127626785     
         421   23275.714651337254        1.4082181127626785     
         422   23275.714651337254        1.4082181127626785     
         423   23275.714651337254        1.4082181127626785     
         424   23275.714651337254        1.4082181127626785     
         425   23275.714651337254        1.4082181127626785     
         426   23275.714651337254        1.4082181127626785     
         427   23275.714651235892        1.4082181127626785     
         428   23275.714651235892        1.4082181127626785     
         429   23275.714651235892        1.4082181127626785     
         430   23275.714638373684        1.4082181127626785     
         431   23275.714646029592        1.4082181087444217     
         432   23320.208060855515        1.4174277168991729     
         433   23320.208060855515        1.4174277168991729     
         434   23320.208060855515        1.4174277168991729     
         435   23320.208060855515        1.4174277168991729     
         436   23320.208060855515        1.4174277168991729     
         437   23320.208060855515        1.4174277168991729     
         438   23320.208060855515        1.4174277168991729     
         439   23320.208060956877        1.4174277168991729     
         440   23320.208060956877        1.4174277168991729     
         441   23320.208060956877        1.4174277168991729     
         442   23320.208060956877        1.4174277168991729     
         443   23320.208071011191        1.4174277060711240     
         444   22771.228724770834        1.3081796768684009     
         445   22771.228724770834        1.3081796768684009     
         446   22771.228724770834        1.3081796768684009     
         447   22771.228724770834        1.3081796768684009     
         448   22771.228724770834        1.3081796768684009     
         449   22771.228724770834        1.3081796768684009     
         450   22771.228724770834        1.3081796768684009     
         451   22771.228724770834        1.3081796768684009     
         452   22771.228735752917        1.3081796768684009     
         453   22771.228735752917        1.3081796768684009     
         454   22771.228729897914        1.3081796768684009     
         455   22771.228724897683        1.3081796805492569     
         456   22771.228724897683        1.3081796805492569     
         457   22771.228724897683        1.3081796805492569     
         458   22771.228724897683        1.3081796805492569     
         459   22771.228724897683        1.3081796805492569     
         460   22771.228724897683        1.3081796805492569     
         461   22771.228724897683        1.3081796805492569     
         462   22771.228724897683        1.3081796805492569     
         463   22771.228724694956        1.3081796805492569     
         464   22771.228724694956        1.3081796805492569     
         465   22771.228721695828        1.3081796805492569     
         466   22771.228721695828        1.3081796805492569     
         467   22771.228730810381        1.3081796794930061     
         468   22771.228730810381        1.3081796794930061     
         469   22771.228730810381        1.3081796794930061     
         470   22771.228730810381        1.3081796794930061     
         471   22771.228730810381        1.3081796794930061     
         472   22771.228730810381        1.3081796794930061     
         473   22771.228730810381        1.3081796794930061     
         474   22771.228730810381        1.3081796794930061     
         475   22771.228730688748        1.3081796794930061     
         476   22771.228730688748        1.3081796794930061     
         477   22771.228730688748        1.3081796794930061     
         478   22771.228730688748        1.3081796794930061     
         479   22771.228717390186        1.3081796807092949     
         480   22771.228717390186        1.3081796807092949     
         481   22771.228717390186        1.3081796807092949     
         482   22771.228717390186        1.3081796807092949     
         483   22771.228717390186        1.3081796807092949     
         484   22771.228717390186        1.3081796807092949     
         485   22771.228717390186        1.3081796807092949     
         486   22771.228717390186        1.3081796807092949     
         487   22771.228717268550        1.3081796807092949     
         488   22771.228717511818        1.3081796807092949     
         489   22771.228717511818        1.3081796807092949     
         490   22771.228717511818        1.3081796807092949     
         491   22771.228727083664        1.3081796810933861     
         492   22771.228727083664        1.3081796810933861     
         493   22771.228727083664        1.3081796810933861     
         494   22771.228727083664        1.3081796810933861     
         495   22771.228727083664        1.3081796810933861     
         496   22771.228727083664        1.3081796810933861     
         497   22771.228727083664        1.3081796810933861     
         498   22771.228727083664        1.3081796810933861     
         499   22771.228727083664        1.3081796810933861     
         500   22771.228726962032        1.3081796810933861     
         501   22771.228726962032        1.3081796810933861     
         502   22771.228727677480        1.3081796810933861     
         503   22771.228727677480        1.3081796810933861     
         504   22771.228727677480        1.3081796810933861     
         505   22771.228727677480        1.3081796810933861     
         506   22771.228727677480        1.3081796810933861     
         507   22771.228727677480        1.3081796810933861     
         508   22771.228727677480        1.3081796810933861     
         509   22771.228727677480        1.3081796810933861     
         510   22771.228727677480        1.3081796810933861     
         511   22771.228727799113        1.3081796810933861     
         512   22771.228727556059        1.3081796810933861     
         513   22771.228736553036        1.3081796810933861     
         514   22771.228718414655        1.3081796810933861     
         515   22771.228718414655        1.3081796810933861     
         516   22771.228718414655        1.3081796810933861     
         517   22771.228718414655        1.3081796810933861     
         518   22771.228718414655        1.3081796810933861     
         519   22771.228718414655        1.3081796810933861     
         520   22771.228718414655        1.3081796810933861     
         521   22771.228718414655        1.3081796810933861     
         522   22771.228718414655        1.3081796810933861     
         523   22771.228718414655        1.3081796810933861     
         524   22771.228719529245        1.3081796810933861     
         525   22771.228719529245        1.3081796810933861     
         526   22771.228725609471        1.3081796810933861     
         527   22771.228725609471        1.3081796810933861     
         528   22771.228725609471        1.3081796810933861     
         529   22771.228725609471        1.3081796810933861     
         530   22771.228725609471        1.3081796810933861     
         531   22771.228725609471        1.3081796810933861     
         532   22771.228725609471        1.3081796810933861     
         533   22771.228725609471        1.3081796810933861     
         534   22771.228725609471        1.3081796810933861     
         535   22771.228725609471        1.3081796810933861     
         536   22771.228725487854        1.3081796810933861     
         537   22771.228725487854        1.3081796810933861     
         538   22771.228724885488        1.3081796810933861     
         539   22771.228724885488        1.3081796810933861     
         540   20771.302644532188        1.1761984111405319     
         541   20771.302644532188        1.1761984111405319     
         542   20771.302644532188        1.1761984111405319     
         543   20771.302644532188        1.1761984111405319     
         544   20771.302644532188        1.1761984111405319     
         545   20771.302644532188        1.1761984111405319     
         546   20771.302644532188        1.1761984111405319     
         547   20771.302644532188        1.1761984111405319     
         548   20771.302644532188        1.1761984111405319     
         549   20771.302644532188        1.1761984111405319     
         550   20771.302643989060        1.1761984111405319     
         551   20771.302643989060        1.1761984111405319     
         552   13753.092322168815        0.0000000000000000     
         553   13753.092322168815        0.0000000000000000     
         554   13753.092322168815        0.0000000000000000     
         555   13753.092322168815        0.0000000000000000     
         556   13753.092322168815        0.0000000000000000     
         557   13753.092322168815        0.0000000000000000     
         558   13753.092322168815        0.0000000000000000     
         559   13753.092322168815        0.0000000000000000     
         560   13753.092324549007        0.0000000000000000     
         561   13753.092324549007        0.0000000000000000     
         562   11051.171196849529        1.3527959771945811E-003
         563   11051.171196849529        1.3527959771945811E-003
         564   11051.171196849529        1.3527959771945811E-003
         565   11051.171196849529        1.3527959771945811E-003
         566   11051.171196849529        1.3527959771945811E-003
         567   11051.171196849529        1.3527959771945811E-003
         568   11051.171196849529        1.3527959771945811E-003
         569   11051.171196849529        1.3527959771945811E-003
         570   11051.171196849529        1.3527959771945811E-003
         571   11051.171188366785        1.3527959059685035E-003
         572   11051.171188366785        1.3527959059685035E-003
         573   11051.171188366785        1.3527959059685035E-003
         574   11051.171188366785        1.3527959059685035E-003
         575   11051.171188366785        1.3527959059685035E-003
         576   11088.934961056222        2.4460459450966836E-003
         577   11088.934961056222        2.4460459450966836E-003
         578   11088.934961056222        2.4460459450966836E-003
         579   11088.934961056222        2.4460459450966836E-003
         580   11088.934961056222        2.4460459450966836E-003
         581   11088.934961056222        2.4460459450966836E-003
         582   11088.934961056222        2.4460459450966836E-003
         583   11088.934961726263        2.4460459525705060E-003
         584   11088.934961726263        2.4460459525705060E-003
         585   11088.934961726263        2.4460459525705060E-003
         586   13323.356673501185        0.0000000000000000     
         587   9614701.1693625543        45179.876237007280     
         588   20768.540234381846        1.0694924993020196     
         589   20768.540234381846        1.0694924993020196     
         590   20768.540234381846        1.0694924993020196     
         591   20768.540234381846        1.0694924993020196     
         592   20768.540234381846        1.0694924993020196     
         593   20768.540234381846        1.0694924993020196     
         594   20768.540234381846        1.0694924993020196     
         595   20768.540234381846        1.0694924993020196     
         596   20768.540233807907        1.0694924993020196     
         597   20768.540233807907        1.0694924993020196     
         598   20768.540215557819        1.0694924993020196     
         599   20768.540254750027        1.0694924962922081     
         600   20768.540254750027        1.0694924962922081     
         601   20768.540254750027        1.0694924962922081     
         602   20768.540254750027        1.0694924962922081     
         603   20768.540254750027        1.0694924962922081     
         604   20768.540254750027        1.0694924962922081     
         605   20768.540254750027        1.0694924962922081     
         606   20768.540254750027        1.0694924962922081     
         607   20768.540254750027        1.0694924962922081     
         608   20768.540254750027        1.0694924962922081     
         609   20768.540254750027        1.0694924962922081     
         610   20768.540254750027        1.0694924962922081     
         611   20768.540234262327        1.0694924964369115     
         612   20768.540234262327        1.0694924964369115     
         613   20768.540234262327        1.0694924964369115     
         614   20768.540234262327        1.0694924964369115     
         615   20768.540234262327        1.0694924964369115     
         616   20768.540234262327        1.0694924964369115     
         617   20768.540234262327        1.0694924964369115     
         618   20768.540234262327        1.0694924964369115     
         619   20768.540234160962        1.0694924964369115     
         620   20768.540234160962        1.0694924964369115     
         621   20768.540234160962        1.0694924964369115     
         622   20768.540242109681        1.0694924964369115     
         623   20768.540242109681        1.0694924964369115     
         624   17355.404507074491       0.81086510566036807     
         625   17355.404507074491       0.81086510566036807     
         626   17355.404507074491       0.81086510566036807     
         627   17355.404507074491       0.81086510566036807     
         628   17355.404507074491       0.81086510566036807     
         629   17355.404507074491       0.81086510566036807     
         630   17355.404507074491       0.81086510566036807     
         631   17355.404507175852       0.81086510566036807     
         632   17355.404507175852       0.81086510566036807     
         633   17355.404515530874       0.81086510566036807     
         634   17355.404495131566       0.81086510566036807     
         635   9322.5122347091074        22.021629098444834     
         636   9322.5122347091074        22.021629098444834     
         637   9322.5122347091074        22.021629098444834     
         638   9322.5122347091074        22.021629098444834     
         639   9322.5122347091074        22.021629098444834     
         640   9322.5122347091074        22.021629098444834     
         641   9322.5122347091074        22.021629098444834     
         642   9322.5122347091074        22.021629098444834     
         643   9322.5122300720213        22.021629098444834     
         644   9322.5122267844508        22.021629033152195     
         645   9322.5122267844508        22.021629033152195     
         646   9322.5122267844508        22.021629033152195     
         647   21180.666092996089        95.303974675064779     
         648   10226.221348792216        26.503910125715471     
         649   10226.221348792216        26.503910125715471     
         650   10226.221348792216        26.503910125715471     
         651   10226.221348792216        26.503910125715471     
         652   10226.221348792216        26.503910125715471     
         653   10226.221348792216        26.503910125715471     
         654   10226.221348792216        26.503910125715471     
         655   10226.221348792216        26.503910125715471     
         656   10226.221341906756        26.503910076697906     
         657   10226.221341906756        26.503910076697906     
         658   10226.221341906756        26.503910076697906     
         659   10226.221341906756        26.503910076697906     
         660   10226.221341906756        26.503910076697906     
         661   10226.221341906756        26.503910076697906     
